Gene	GSM368455	GSM368458	GSM368459	GSM368460	GSM368464	GSM368840	GSM368841	GSM368842	GSM368844	GSM368845
TRAPPC2 /// TRAPPC2P1	20.746346	24.413681	14.275796	15.2007675	12.943159	19.517408	12.618197	13.966538	18.750422	15.6002035
TRAPPC2L	29.662624	35.10098	97.367096	53.991558	51.450367	47.191765	26.780308	46.049644	83.98453	46.74394
TRAPPC3	150.07056	130.03108	302.8652	267.7359	158.76677	151.9061	145.32172	149.77844	138.21864	139.76006
TRAPPC6A	15.635346	15.595135	90.93667	58.355247	45.82157	33.169144	59.626633	99.631615	75.69894	72.45811
TRAPPC8	388.5376	354.202	590.91205	473.31244	696.64374	318.08255	484.51175	643.2802	447.5953	371.1106
TRAPPC9	81.44773	83.82877	37.62059	32.21282	58.902016	29.110392	56.974644	41.996708	32.231518	52.86853
TRAT1	77.06343	169.03406	439.23178	174.19374	119.79802	78.52171	44.381886	62.506413	46.00906	81.67295
TRAV12-2	8.07456	8.182809	6.258157	7.266318	6.6968055	7.36168	6.6884212	5.7199554	6.500859	6.898659
TRAV8-3	4.9343505	5.1735024	4.132096	4.4820423	4.204625	4.5836267	4.365054	4.173525	4.2683144	4.415779
TRBC1	1667.2916	2399.7234	3456.31	3375.1663	2128.973	1918.6694	2351.9893	4845.023	3319.254	3683.327
TRBV5-2 /// TRBV5-2	43.80899	45.049984	36.290104	39.036102	38.15504	41.80327	37.20053	34.506714	37.122932	39.983868
TRDMT1	8.919157	9.220457	6.4894056	7.8696404	7.462102	8.516337	8.209048	6.6435714	6.9403987	7.5899115
TRDN	9.619908	9.895623	6.410397	7.4306607	7.237379	8.275595	7.290295	6.5632954	6.836839	7.4600244
TRDV3	188.4557	190.28333	530.0994	543.3358	394.84366	400.4531	239.09273	650.22644	706.9162	603.0715
TREH	5.463651	5.692419	4.5364413	4.9297733	4.789972	5.273355	4.799762	4.4488907	4.579586	4.8760843
TREM1	696.3681	635.3003	635.5954	604.65515	843.10864	635.7427	937.8462	409.7764	1101.838	671.27325
TREM2	7.813607	7.8732944	7.086183	7.320124	7.084211	7.2612615	7.284209	7.048144	6.9888735	8.069316
TREML2	7.231671	5.930217	6.258445	5.9302154	6.163917	6.172791	7.846669	6.903463	9.818779	5.8773475
TRH	24.319836	25.02383	18.584116	22.037315	21.412367	22.557705	21.575933	19.847084	20.480444	21.769007
TRHDE	14.630548	16.015701	8.645135	11.175336	11.298643	13.022374	9.968207	9.393405	8.838203	10.272243
TRHR	8.863461	9.485162	7.1985273	7.7152514	7.5705647	8.371761	7.7310205	7.523989	7.2589025	7.7310205
TRIAP1	103.760025	104.18456	150.33542	96.30669	99.67096	72.54053	113.17321	103.09296	131.26169	88.32914
TRIB1	97.333305	56.571606	204.05138	183.80962	240.97554	130.30301	280.87503	184.78438	202.30246	164.61055
TRIB2	25.207375	59.378117	134.76718	75.15821	71.870445	75.58135	92.752075	187.79672	115.007515	119.578636
TRIB3	36.894547	36.33391	35.1238	31.889368	36.625046	36.46565	35.71213	48.587143	35.306805	35.4776
TRIL	6.8826737	7.845941	5.601239	6.3830905	6.226296	7.2612624	6.252932	5.8836226	5.938478	6.219366
TRIM10	217.40865	120.79162	112.08108	68.58161	188.85854	625.2409	29.01737	67.743515	60.74511	84.13865
TRIM13	18.607414	18.610876	50.27278	38.14089	15.838713	17.852983	44.9414	33.74981	38.517918	24.248852
TRIM14	76.08107	52.76562	338.16568	276.3378	192.34299	106.345955	360.51108	357.9277	340.20386	261.41388
TRIM15	10.676067	7.893411	5.5776386	6.223984	6.0801196	9.867197	6.1356673	5.687139	5.8098326	6.2671647
TRIM16	104.14105	158.00977	48.260212	66.76048	65.88649	94.00203	50.00408	49.148342	54.188583	67.293846
TRIM17	16.11373	9.009835	5.710408	6.450679	6.3417583	6.7554793	6.3582587	5.5115204	6.11577	6.3994
TRIM2	21.822603	20.534681	9.584261	13.007576	12.333393	16.628716	14.187308	11.011137	11.872387	12.9491625
TRIM21	157.29651	123.83337	187.34854	170.04889	151.50836	164.19092	276.58127	156.57199	248.97704	152.52055
TRIM22	1835.8862	626.7947	2079.7605	1417.5918	935.9337	1087.4652	2522.515	1063.7837	2586.0386	1219.6364
TRIM23	19.854914	34.14041	22.0409	14.840452	137.37157	30.461857	30.963465	78.74425	29.861477	33.543724
TRIM24	55.867275	57.86988	91.80792	68.88455	49.829205	22.962177	120.3328	50.80157	46.64101	59.628025
TRIM25	47.547836	62.425247	33.4784	35.074944	36.933937	34.323082	41.467117	31.310217	32.79118	32.167274
TRIM26	22.106949	33.709103	55.248585	63.736446	61.06157	56.37769	82.27389	63.453186	77.88302	62.890377
TRIM27	242.87804	236.40685	303.1604	173.8949	223.0954	229.93192	328.1721	365.1066	372.05887	318.79895
TRIM28	63.150646	100.941536	103.36832	104.68608	113.52561	141.71585	123.56934	141.81448	155.64116	211.47835
TRIM29	24.66647	34.53236	18.431261	23.594015	32.905487	27.223835	19.560928	22.38255	16.544065	25.557774
TRIM3	76.04045	52.851376	41.845966	45.753593	43.96581	48.670643	45.112732	40.742367	41.35183	50.037735
TRIM31	20.898037	22.353485	13.601361	16.459837	16.354397	17.850498	15.999741	14.492043	14.815684	16.389723
TRIM32	11.385218	13.238351	12.010359	11.411663	9.867199	7.9892154	10.886165	11.707726	10.592183	10.696891
TRIM33	200.92722	259.7272	232.83072	163.9054	188.44708	181.56322	189.68388	210.13821	227.56488	232.66869
TRIM34 /// TRIM6-TRIM34	69.46876	37.394356	204.40663	143.18985	93.90611	54.684914	170.04103	110.19878	183.0094	74.697525
TRIM36	11.858901	12.568818	8.771611	9.838169	9.618124	11.039529	9.410421	8.193636	9.33995	9.7057705
TRIM37	17.279617	37.925564	65.762794	43.680103	51.167076	16.797386	50.91719	79.82027	66.0901	34.534748
TRIM38	355.21378	256.73764	964.3003	749.60034	551.2588	407.51022	748.4531	641.3873	770.405	824.09894
TRIM44	99.050865	148.31227	485.3891	454.55414	262.2339	202.97943	388.0871	373.20868	384.1456	409.54825
TRIM45	10.319538	11.523403	9.860788	10.684985	8.8923	10.347348	10.611858	15.321142	11.292619	10.883133
TRIM46	8.330298	6.429462	5.0002685	5.279231	5.2028713	5.716241	5.2387233	4.8451853	5.0132785	5.2787414
TRIM49 /// TRIM49C	21.763454	22.811373	9.432061	13.981778	11.391821	16.380215	11.711528	8.989376	8.327983	12.140908
TRIM5	186.17853	45.82794	201.33319	174.01999	160.71234	207.69547	793.62683	341.32632	522.2509	342.405
TRIM52	82.35407	90.417076	149.51799	97.21813	89.66089	66.63978	110.77292	100.80114	93.87128	91.31514
TRIM58	1531.7739	1027.9961	655.0269	455.65222	2232.777	5864.0776	276.2864	690.9608	814.04675	1758.5942
TRIM62	24.235338	20.64264	22.972828	19.26368	19.03356	25.977413	19.537334	20.358225	19.146055	19.20656
TRIM66	5.649528	5.7783756	5.220525	5.349509	5.382874	5.096543	6.8118234	9.297787	5.220525	5.317337
TRIM68	16.609438	11.218976	15.705518	13.41023	14.22092	12.210965	22.109015	18.901543	19.63641	15.061747
TRIM8	331.53894	346.05466	505.4666	621.6391	607.79156	373.7631	780.09985	733.9236	856.7345	796.98413
TRIM9	15.51322	15.9949045	9.2395115	15.853776	14.316261	11.639746	10.100904	7.9205613	10.600537	11.227046
TRIO	43.349976	44.441647	38.57336	40.746143	39.885666	45.146236	40.156788	37.55433	38.788746	40.422253
TRIOBP	470.60782	404.543	510.22647	463.69296	609.3871	386.7028	394.78906	317.905	396.29416	388.3122
TRIP10	7.5170107	7.617783	6.665804	6.928172	6.87278	6.856536	6.9571652	8.391986	6.681287	7.6941595
TRIP11	7.613189	7.7457414	7.163542	7.2202725	7.04749	7.540065	7.250487	7.163542	7.1968575	7.330321
TRIP12	537.69324	752.4933	977.7732	740.3199	912.3932	1118.7887	626.8093	652.146	790.595	601.5771
TRIP13	12.432799	13.309183	9.76925	11.774735	11.432332	12.525445	11.5047035	10.717262	11.060808	11.674637
TRIP4	67.64926	34.257835	196.74811	132.34425	93.78422	38.662994	134.11534	116.20112	127.450645	78.98398
TRIP6	67.04297	58.179543	53.696774	59.511936	56.998478	65.59978	58.77649	50.049343	53.62706	59.285942
TRIT1	58.033913	51.701633	50.137665	54.30312	51.927643	53.901474	52.900455	71.662315	67.68059	64.78604
TRMT1	37.913258	51.300182	70.89835	52.45315	40.884403	53.129208	61.331345	46.526447	47.576538	50.25412
TRMT11	13.060806	13.645614	19.336226	12.218336	11.821272	12.047196	31.18119	15.397406	11.519659	19.645523
TRMT112	242.8498	395.66934	934.41486	799.5592	567.7564	462.769	542.0771	711.9865	686.9971	571.0324
TRMT12	77.01699	77.36084	80.78724	74.91626	73.32739	70.95757	72.82215	70.93785	67.929184	76.73514
TRMT13	17.857548	14.451081	90.082054	25.642698	13.007573	12.745891	20.657488	34.7018	28.1598	21.387045
TRMT1L	54.605022	27.52231	65.13569	44.732323	43.866955	23.597301	91.937904	56.98258	48.225544	43.533405
TRMT2A	46.47681	16.439232	31.547916	28.330833	27.514654	33.27707	32.076355	38.90231	31.939724	32.076355
TRMT2B	19.611818	17.60701	20.312931	41.26175	17.184076	15.678577	17.259192	19.926445	15.527259	19.789156
TRMT44	15.639701	24.111961	10.1105175	12.671293	11.14866	14.726922	11.999774	9.791715	10.531407	12.499896
TRMT5	865.5051	718.89197	1652.8091	1339.3551	989.5716	936.7592	1113.7125	1406.7478	1606.3865	1143.27
TRMT61A	268.81253	263.69794	84.74395	91.70148	142.39146	124.602844	81.21752	64.57145	80.20267	135.40663
TRMT61B	28.856222	32.737972	71.654045	30.627678	31.54645	30.584362	30.849455	37.245434	54.710316	37.072147
TRMU	15.615408	25.42293	42.756664	28.28092	21.452152	13.812509	22.606953	24.369543	21.527931	22.606953
TRNAU1AP	6.750936	7.406048	10.313317	7.410859	6.2306314	6.978989	6.029549	5.5471835	6.569845	6.521857
TRO	34.17131	44.7562	18.16298	25.580305	21.465588	34.873703	22.635818	19.33666	15.330746	23.407001
TROAP	10.884648	11.258088	9.478565	10.10114	9.901596	10.322414	9.901596	9.630182	9.628841	9.901596
TROVE2	669.90466	750.9749	1557.5022	1410.0144	1247.5094	1106.7583	1065.5869	1115.3674	1383.6366	1303.3066
TRPA1	11.171707	11.201814	9.468018	10.124132	10.02317	10.738666	10.00644	9.297357	9.58649	10.054846
TRPC1	12.691599	15.557563	9.427686	10.580399	9.923216	12.370081	8.504496	8.486754	9.438191	10.167445
TRPC2	6.6682796	7.0070567	5.3928742	6.116055	5.7891116	6.44619	5.8975625	5.64455	5.4623833	5.94951
TRPC3	19.747879	24.587046	11.3743925	15.439614	12.914664	23.928621	13.508275	12.040768	12.826577	14.733756
TRPC4	7.9398785	7.779601	5.3628054	5.855298	5.7019367	6.8107166	5.670276	5.3261027	5.390123	5.82657
TRPC4AP	144.51811	149.47978	158.0794	177.44867	203.86668	180.43776	296.3729	202.89465	221.99051	180.43776
TRPC5	10.616292	12.742634	7.834847	9.301456	8.841078	10.698628	9.121098	8.134166	8.65517	9.205281
TRPC6	8.950043	10.065814	6.3405833	7.422735	6.89434	8.749456	7.229659	6.758616	6.833033	7.290296
TRPC7	5.6453347	5.9905076	4.6846848	5.080251	4.939849	5.5104976	4.987756	4.63345	4.7600613	5.033324
TRPM1	6.8692727	8.287892	5.3537297	6.0495872	5.6771197	6.9856315	5.757768	5.1898518	5.400136	5.9098897
TRPM2	46.68647	35.866577	17.422522	16.202198	21.934282	21.179169	23.185942	20.769457	17.41606	27.407606
TRPM3	6.89738	7.5948424	5.49008	5.834687	6.06603	8.258715	5.820085	5.7561655	5.4398713	6.081248
TRPM4	5.3723946	5.3304305	4.329953	4.6809916	4.5526795	4.9529314	4.5721555	4.2865734	4.404524	4.625502
TRPM6	33.146843	46.645348	26.220837	29.212545	29.312347	31.721859	37.06269	35.815853	27.886738	29.265457
TRPM8	4.7731104	4.9051313	4.258028	4.4704113	4.516072	4.6248584	4.422135	4.218499	4.2937403	4.472694
TRPS1	20.418768	34.175278	41.236866	60.05705	29.28109	49.05153	49.50081	34.903656	32.651493	29.361351
TRPV2	29.297388	38.17983	43.305744	37.05753	35.87489	32.833805	35.738647	42.73881	60.477886	34.58044
TRPV4	13.7965	13.670955	8.307912	9.078658	8.755142	9.590492	8.840049	7.674192	8.374483	8.277517
TRPV5	5.8260293	6.004979	5.07978	6.226295	6.7736855	5.4697385	5.25528	4.949026	5.0755396	5.294933
TRPV6	104.37073	80.626144	54.97748	66.29432	64.83412	68.77591	61.659443	60.3741	63.053997	65.62102
TRRAP	5.1730213	5.788842	6.2872624	6.363277	6.113219	5.665541	7.905508	10.884146	7.7367625	6.379537
TSC1	138.12561	119.022224	213.31137	154.93504	184.63008	158.95462	187.39204	252.22104	229.13315	196.52888
TSC2	16.598658	12.234222	10.06792	10.733188	10.36032	10.933244	10.538747	11.332512	8.118894	10.36032
TSC22D1	278.84918	134.08414	256.9581	196.85753	236.3027	273.99454	550.28784	487.7031	299.4485	329.11734
TSC22D2	61.40819	47.483887	194.69548	90.728035	141.5909	68.3909	93.50611	107.21285	137.45433	151.68423
TSC22D3	1304.185	1513.4049	1598.9873	2028.5336	2234.2297	2377.2798	4859.887	3442.868	2882.3027	2874.4905
TSC22D4	174.43637	193.33609	167.61261	152.84286	176.53719	229.87863	192.01291	166.63545	182.38216	179.66078
TSEN2	7.677398	8.184706	7.5002866	7.35417	6.9969854	7.470764	7.1505904	6.9555507	7.4617567	7.052069
TSEN34	223.78996	219.8073	333.92438	364.76797	349.5728	229.00023	480.25873	367.87842	376.86288	311.83496
TSFM	110.7884	112.63361	107.76651	124.81984	101.75982	114.06949	111.88357	179.21124	108.132126	118.54282
TSG101	413.127	397.574	465.10468	373.607	433.1698	713.52405	304.12555	332.20898	373.95383	258.77075
TSGA10	8.393546	8.670649	7.462451	7.953338	7.2481327	8.304443	7.560386	10.372347	7.2192683	7.8288493
TSHB	10.084748	10.379083	9.381861	10.165555	9.335397	10.165085	11.107094	15.032426	9.341898	9.899757
TSHR	12.149931	13.437011	7.068779	9.101015	8.744589	11.519659	8.805663	7.2191014	7.4069095	8.782407
TSHZ2	11.722943	10.038993	8.51041	9.055519	8.893947	10.717262	8.959392	8.6233015	8.578603	9.068975
TSKS	15.015695	11.461006	8.490691	9.365332	8.914191	10.236077	8.973954	8.157407	8.447069	9.111154
TSKU	50.481987	77.801765	28.877642	35.78096	48.188625	55.34224	35.319088	28.871624	22.356598	35.50312
TSN	194.46074	159.22787	306.7047	240.1549	180.67659	177.6217	172.25261	296.68256	282.33844	182.72531
TSNAX	169.7965	89.117516	373.87573	286.58203	288.9118	134.95805	502.81174	324.36453	372.00708	239.90974
TSNAXIP1	8.028979	8.802395	7.1961904	7.6443405	7.523639	7.843394	7.4846416	7.368856	7.0815806	7.5435658
TSPAN1	5.420219	5.1744623	4.6584563	4.8562145	4.837323	4.9914603	4.8247705	4.5915017	4.5499334	4.84991
TSPAN12	17.383764	26.092184	9.298219	13.025697	11.10761	16.478937	12.179276	10.420097	9.298219	12.44665
TSPAN13	124.32858	120.79715	132.61159	76.70667	90.446396	179.16135	198.75743	108.45373	125.109795	144.51143
TSPAN14	225.51001	191.8704	214.1296	230.637	322.47366	411.663	447.96896	387.62808	356.10513	331.9469
TSPAN15	16.320662	16.205208	10.106765	11.251299	10.975939	14.330884	10.3709	7.9095426	8.5392885	10.699373
TSPAN2	25.583866	22.095673	31.885658	22.880276	22.127481	34.069183	118.1638	20.517538	14.7282915	34.933617
TSPAN3	188.2459	101.44864	124.37466	173.94325	177.51045	196.36935	181.1844	221.85146	360.65292	224.66928
TSPAN31	57.76258	34.260212	73.030235	50.757973	44.328377	55.709366	51.902355	130.51163	81.1177	65.58755
TSPAN32	55.691277	57.388573	46.081703	53.751606	53.86396	54.391388	53.09964	57.030205	53.26003	53.751606
TSPAN4	63.523907	71.35043	56.010033	88.11829	52.812153	66.76045	63.985386	86.23339	59.52848	60.075123
TSPAN5	1852.4022	1078.7705	814.0844	527.29126	1920.8059	2784.6917	130.94843	824.424	582.87866	880.0429
TSPAN6	9.58827	10.951522	7.912847	8.891062	8.470623	13.845879	8.563495	7.732816	8.180909	8.740531
TSPAN7	10.719255	7.9766235	6.101316	6.493926	6.6828384	7.320124	6.504782	5.5104976	5.760441	6.6586957
TSPAN8	9.245305	9.594945	6.694941	8.473766	8.13435	8.973122	11.5560665	7.940066	7.9992313	8.43141
TSPAN9	82.963936	89.789925	63.848934	69.19529	68.04901	71.87881	66.68619	53.102108	66.32822	62.202602
TSPO	1061.786	934.6747	1338.7333	1245.7153	1315.8857	948.6126	1507.0972	1320.7173	1497.0612	1002.5587
TSPO2	91.8292	22.16962	22.523188	20.132767	21.89767	90.618645	12.979847	13.9354725	10.410922	19.849848
TSPY1	20.94074	16.114471	12.444338	13.437005	13.03658	14.102641	13.047473	11.934249	12.504535	13.285735
TSPY1 /// TSPY10 /// TSPY3 /// TSPY4 /// TSPY8	10.5270195	13.188996	7.3026533	8.928475	8.391407	10.644163	8.354496	6.8774066	7.4463663	8.554955
TSPY13P /// TSPY13P	13.023585	13.277416	10.276056	12.511504	11.702839	12.720778	12.145135	11.681408	10.851617	12.579026
TSPYL1	339.54135	256.7139	560.1289	550.5049	479.6353	717.99097	509.12698	721.51434	467.9945	606.18634
TSPYL2	87.8815	61.1892	45.98774	52.263657	67.14573	63.751247	51.79528	61.662354	55.776615	96.30449
TSPYL4	17.709837	21.143822	44.16002	34.865612	33.021725	27.27819	34.015476	44.71053	40.634754	47.598618
TSPYL5	13.974969	22.276867	10.10958	12.521957	12.132464	14.5337925	12.807842	12.02904	10.7311945	12.905677
TSR1	1139.457	1421.0828	1431.6057	1571.6951	1115.8856	1106.5536	1338.0823	1234.5244	1368.8528	1530.3533
TSR2	93.142365	111.29326	83.67139	91.710045	88.9729	72.795135	98.49407	122.570015	115.38967	90.78702
TSR3	91.863365	124.09801	98.019875	77.43624	101.70796	164.64493	125.046036	116.600746	98.00628	148.28824
TSSC1	22.900457	26.936085	27.354252	29.114437	23.180563	25.877573	23.575403	26.761675	25.905205	23.786375
TSSC4	107.33485	96.56848	73.90635	48.79614	80.571915	133.03682	78.92532	72.07753	74.51236	72.94897
TSSK1B	4.9803557	5.1495523	4.2847843	4.533497	4.451782	4.8202953	4.476639	4.227906	4.340011	4.510416
TSSK2	21.211622	22.803963	14.968394	17.918543	17.700386	18.572046	17.812437	21.571932	17.441936	18.07638
TST	141.73552	117.00169	161.66972	149.18533	253.57057	139.95793	122.96305	269.53708	236.03964	141.26282
TSTA3	794.686	463.0617	410.3376	458.85733	503.72363	4740.7974	142.27629	151.936	330.95612	405.15613
TTBK2	16.69211	17.03403	13.628525	15.42923	28.88301	23.951395	16.505722	17.366835	13.976912	21.501976
TTC1	272.82132	148.31921	366.58383	205.4765	206.9404	191.91498	202.97478	243.81538	288.5299	217.6001
TTC12	13.325249	15.388833	11.610889	12.45416	12.028206	12.642221	12.102101	11.1737795	11.467927	12.3322525
TTC13	118.018524	118.54277	304.23114	193.80304	121.70859	197.2139	225.36348	390.49823	281.42926	245.30176
TTC17	13.872889	13.765805	30.616302	23.068968	34.961197	16.016075	24.6413	34.051804	28.160458	21.675278
TTC18	25.252466	31.591873	12.587207	19.1932	18.348492	22.898329	16.269247	15.084128	15.318308	18.409891
TTC19	19.942635	65.11755	263.32513	206.9932	140.0749	71.18344	87.18085	169.08115	163.98537	127.601456
TTC22	6.8801184	6.736698	5.53921	5.934071	5.775429	6.5123315	5.8001347	5.486006	5.4732924	5.8945537
TTC23	4.510416	4.6859894	3.961436	4.143424	4.0901294	4.4266524	4.096588	3.9335942	4.080463	4.10515
TTC26	8.634115	17.037983	5.6518893	6.963626	6.862582	7.4051895	6.9278517	6.6996036	6.649432	6.95297
TTC27	6.522917	5.893459	16.890789	11.485502	9.231587	10.978995	9.276671	10.603985	15.06245	9.518672
TTC28	13.739646	17.18647	13.106946	13.397166	13.111812	13.607674	13.106946	12.566196	12.162904	13.183797
TTC3 /// TTC3P1	182.67007	184.61299	563.9624	512.83734	355.1152	179.77751	441.74576	657.7989	546.3443	365.39468
TTC30A	9.450019	11.80647	6.35944	7.6390243	7.098359	8.939874	7.183848	6.1299767	6.4701633	7.283871
TTC31	62.451298	62.512165	83.43879	60.22309	55.98405	65.90792	43.18535	69.58811	76.06515	65.92625
TTC33	18.174788	24.320404	32.650723	19.241793	13.910596	42.920654	24.967587	15.346412	26.574207	22.174263
TTC37	60.441387	44.914295	299.7542	158.54948	89.316185	75.366	181.21811	274.22995	185.81606	245.8315
TTC38	31.233318	26.901114	20.295034	21.054737	19.131403	30.477417	50.27163	49.17346	41.46231	46.71573
TTC39A	11.22575	13.441375	7.423425	8.753521	8.856065	10.1599	8.364389	7.0246387	7.5667048	8.568263
TTC4	13.495115	9.830638	10.345904	9.628393	9.071925	9.49265	9.26463	9.088356	9.242303	9.379686
TTC40	10.391133	9.607416	7.4822097	8.55515	8.290967	10.328638	8.425932	7.0203986	8.161194	8.531366
TTC9	47.0322	48.4251	45.056248	40.981262	46.8601	46.8601	55.882835	65.0692	46.797096	51.467064
TTF1	55.682278	70.020485	240.22179	262.2156	207.13272	146.09258	197.91092	266.1258	206.5374	227.13266
TTF2	21.198835	28.288792	13.58748	16.452965	15.472599	19.862753	17.746445	17.490566	16.904898	19.11144
TTI1	66.60115	67.63668	88.587746	100.13218	64.17866	89.461365	91.014755	73.33585	91.767525	144.46451
TTI2	14.448398	10.382699	38.180717	19.693432	18.462936	9.470433	18.852932	26.133385	30.289913	21.793777
TTK	5.922518	6.1294065	4.8510356	5.25528	5.103879	5.6390524	5.107195	4.7154346	4.7514553	5.2028713
TTLL1	13.945819	13.443869	11.911571	13.48948	12.2934	10.683994	12.333397	11.725668	12.004785	12.452429
TTLL12	36.769802	37.333702	34.002884	35.357643	35.357643	35.54352	33.894184	42.28514	41.10886	34.199085
TTLL4	13.4738455	9.886448	10.564697	11.149438	14.334209	7.890116	15.707701	10.33775	10.222317	11.251822
TTLL5	14.787177	16.162024	11.691442	14.096754	12.866812	14.233796	17.85754	13.040215	12.055023	13.528974
TTLL7	8.083555	7.450339	5.497217	5.9063253	5.8176546	6.589538	5.8303556	5.3351316	5.5879993	5.8713503
TTN	7.169528	7.08421	7.184514	6.5177727	6.3896093	6.7366996	6.4719653	6.4996524	6.088025	6.508707
TTPA	8.580198	8.739314	7.348711	8.0794325	7.826308	8.612108	7.9566607	7.364072	7.406221	8.160817
TTPAL	32.24872	38.208164	63.89931	67.88816	40.18661	48.463284	30.315908	37.540382	39.38908	40.26685
TTR	29.569164	44.671127	23.187014	26.330566	25.300537	25.681396	24.781185	30.900322	25.56251	24.975117
TTTY1 /// TTTY1B	25.840366	28.41113	19.14427	21.596962	20.700178	21.151667	21.78316	19.675617	18.200945	22.115162
TTTY15	4.7607236	4.749251	4.3650537	4.486203	4.384948	4.557964	4.384948	4.273863	4.239889	4.44889
TTTY2 /// TTTY2B	10.674579	12.079101	10.595623	10.967795	10.80815	11.308873	11.105036	10.542658	10.595623	11.055677
TTTY9A /// TTTY9B	7.9636774	8.755955	5.900026	6.666422	6.379537	6.8153005	6.530487	5.994957	5.9528236	6.609748
TTYH1	4.570246	4.700144	4.0152884	4.253881	4.1112504	4.3873897	4.162501	3.8700483	4.0223746	4.182248
TUB	80.07805	82.3388	69.285225	74.18977	70.28579	88.29839	72.947266	68.13116	70.27601	71.91213
TUBA1A	5395.0693	7778.0776	7088.088	6352.885	7395.8496	5575.646	10089.328	7549.088	7220.199	7676.4272
TUBA1B	2087.3042	2718.054	3751.0308	4248.91	4656.144	3352.457	5481.378	4001.8567	4576.6753	3289.4336
TUBA1C	1602.2898	2479.864	3053.923	3469.9668	3261.088	2437.1997	4034.3901	2886.718	3443.0256	2185.0156
TUBA3C /// TUBA3D	80.85094	93.35437	120.3328	114.08532	124.35159	107.17309	153.26192	132.04056	106.39516	112.76436
TUBA4A	811.4633	819.7705	1277.7974	1386.3998	1168.9908	1411.5212	1541.04	1692.821	1296.0706	1415.7517
