Gene	X237L.Vneut	X237L.Bldneut	X244L.Vneut	X244L.Bldneut	X253L.Vneut	X253L.Bldneut	X270L.Vneut	X270L.Bldneut	X131_V.Neut	X131_Bld.Neut	X132_V.Neut	X132_Bld.Neut	X135_V.Neut	X135_Bld.Neut	X136_V.Neut	X136.Bld.Neut	X138L_V.Neut	X138L_Bld.Neut	X139L_V.Neut	X139L_Bld.Neut	X141_V.Neut	X141_Bld.Neut	X143_V.Neut	X143_Bld.Neut	X146_V.Neut	X146_Bld.Neut	X149_V.Neut	X149_Bld.Neut	X154_V.Neut	X154_Bld.Neut	GSM1571528	GSM1571529	GSM1571530	GSM1571531	GSM1571532	GSM1571533	GSM1571534	GSM1571535	GSM1571536	GSM1571537	GSM1571538	GSM1571539	GSM1571540	GSM1571541	GSM1571542	GSM214983	GSM214985	GSM214987	GSM214989	GSM214991	GSM214993	GSM214995	GSM214997	GSM214999	GSM215001	GSM215003	GSM215005	GSM78545	GSM78554	GSM78546	GSM78563	GSM43011	GSM78529	GSM78537	GSM78557	GSM78565	GSM43004	GSM78528	GSM78552	GSM43001	GSM43012	GSM78530	GSM78549	GSM484551	GSM484555	GSM484559	GSM484563	GSM484571	GSM484579	GSM484583
LAMP1	42	169	282	205	67	236	0	315	10	33	20	51	27	31	12	5	23	58	13	20	1	61	17	65	1	26	60	24	24	68	15147.9842935307	14676.0167924901	12796.5125162104	13860.2411668832	12234.919510643	12357.0332194835	12007.1779211905	13959.4990545288	13594.3512102082	12615.8553208583	14420.9374373599	15749.9836444719	11233.8773771812	10359.8001360813	13689.3501377293	8042.68	8952.53	9665.49	9628.99	8394.27	7952.78	9040.35	8558.27	7962.8	9057.61	11665	9639.06	4110.8	3899.53	3234.84	3281.33	6890.75	4019.48	4067.22	2917.01	2943.05	6379.21	4414.12	3524.51	5788.42	5650.19	3630.93	2881.54	2520.404	2255.785	1916.132	1649.001	2468.672	1976.072	2214.601
LAMP2	869	4345	5407	3427	1694	4400	3	2761	1962	1473	1769	2872	3922	2549	1131	2989	2362	2422	636	1688	995	2304	611	4252	486	2630	4029	1180	730	5014	2297.05346312999	1934.79816596657	1792.06887430775	1568.67922033049	1469.14257936624	1603.77212171042	1619.52254908608	2529.85448601522	2596.9276032363	2681.5651881688	2266.45908181145	2108.89043768465	1629.21585045537	1415.80785558956	2300.33199889052	1506.75	2600.92	3732.97	4381.59	5174.96	4082.78	5128.95	5706.77	3175.31	1273.19	2266.21	2400.16	2001.97	2042.58	1548.68	1664.6	2515.25	2922.71	2254.72	1989.41	1623.04	2075.51	2176.1	2016.61	1037.26	488.59	1177.66	630.46	5352.08	3447.426	4167.353	4364.064	3847.086	3932.472	5112.368
LANCL2	56	43	18	43	0	104	0	24	71	39	3	59	6	70	0	9	0	21	0	51	0	18	0	28	0	24	1	62	0	31	10.5972807479266	8.82942394684137	47.6380312609883	24.9358235629398	10.6415124151328	10.8369465212335	10.5679386255418	10.5962833601235	12.0023822723127	10.5972807479266	10.5972807479266	11.0193194414689	8.79656072018235	10.6484472442756	11.611122421759	9.32255	21.4238	7.64489	6.39439	6.9882	5.16165	5.82031	7.76571	7.75005	19.9734	21.1056	8.23038	3.79	3.91	3.78	3.88	3.8	3.81	3.94	3.84	3.88	3.89	3.84	3.76	9.55	3.8	3.83	3.92	10	10	10	10	10	10	10
LAPTM4A	2309	2148	1163	1140	503	1839	1	1175	197	530	317	1123	810	1077	284	699	406	1166	342	647	391	940	1471	1700	335	1291	757	612	138	1213	4270.34350772002	5263.10470145647	5808.4678649936	5903.59652509135	5398.43643336687	5968.43006601788	5431.86647253634	5728.28493005263	5147.506459753	4000.54223127299	5336.94929731502	7137.34359094227	7058.51519645507	5945.05701250006	6884.19901762839	2647.41	3075.31	2369.68	3289.54	3278.88	2242.06	2855.64	2671.46	1823.81	1945.55	2755.74	2715.97	1607.45	1329.63	1181.66	1260.12	985.28	1364.4	1196.49	1008.48	853.59	1036.55	1536.3	1215.6	1626.53	1335.72	1756.08	1557.43	105.697	92.95403	112.7372	120.856	103.3716	92.1656	70.4123
LAPTM5	5044	20453	60413	25518	10545	26023	119	29502	8494	1723	9350	2846	9115	2564	7827	2954	10574	2309	6438	1869	6795	2258	4229	4506	6282	2391	11919	811	5468	7342	6738.47853422955	6621.84864397727	7299.72611552971	7873.28943668352	6268.5568586483	6725.64972851032	7039.9353751257	7358.76924393354	7195.70736037148	7834.19818568189	6749.53557196628	5684.4326936223	4569.36676094066	6135.36662151907	6156.51344420814	21091.8	20730.7	21923.6	26316.6	27997.3	29601.2	25139.5	24841.4	26265	22047.3	21540.8	20748.3	12268.2	10644.2	11717.2	8873.19	11939.6	11840.9	9913.51	8003.26	7211.04	9643.66	11063.2	10243.3	11079.2	10552.3	10020	9727.63	4060.824	3852.765	2877.414	3556.044	3596.917	3127.868	3582.683
LARP1	326	126	46	156	25	232	3	94	152	97	88	332	239	462	246	278	49	141	0	150	1	229	0	479	1	173	135	185	87	629	286.362293837884	207.329700828772	1725.23509060885	1652.97034848994	514.925551243227	1605.95232535639	1141.9327456015	1244.47284929559	1779.22977351146	873.590209771546	594.514548625962	527.763231329583	1670.65311953269	1648.05441217702	1009.16770832179	675.266	834.221	371.896	388.255	219.328	241.802	241.264	398.028	568.236	926.305	827.02	675.143	65.39	39.99	44.97	43.05	103.18	83.34	21.02	20.86	25.11	25.8	65.72	20.26	282.91	224.29	44.91	96.45	29.4536	129.8604	86.09206	107.9402	119.1834	119.4021	31.14987
LARP4	2	38	6	80	0	83	0	17	43	11	0	18	15	40	0	11	2	10	0	14	0	8	1	27	0	9	1	21	0	30	14.2068045268644	9.50270346263773	12.5638297896766	9.43900399997749	6.86467032607909	10.494147864747	14.4820854870179	26.3120636660834	11.1562397536564	10.3130154306014	16.3881837965048	14.4400102681586	24.5582874658799	18.1857218620969	26.7237489898277	139.124	154.252	72.1249	36.547	9.14858	35.2347	40.4534	79.0507	82.9375	246.297	164.391	72.4917	9.55	9.71	9.81	7.44	6.11	9.29	10.17	10.01	29.71	9.97	9.53	11.34	79.67	12.77	9.85	10.04	17.55494	12.66852	20.67604	16.26223	39.00484	10	26.25638
LARP7	1	25	14	23	6	48	0	12	0	24	0	16	1	24	0	4	5	24	0	14	32	9	0	19	0	10	2	16	0	11	104.897027924124	100.116990750268	75.0435074876229	81.5256542696374	61.5024450373466	76.0006678989628	47.846936599702	76.1612956628234	79.4545124178643	51.7120523649345	69.9379322717193	66.2772568975967	100.021271429583	92.323068316398	53.4306422975515	497.93	639.886	467.52	340.38	450.71	385.821	562.864	556.771	399.655	381.414	526.326	464.393	250.16	184.65	216.22	175.59	287.15	233.25	74.93	101.68	111.53	185.34	197.14	185.69	258.43	177.97	136.72	191.25	362.8877	293.7223	349.2502	542.0337	530.835	381.8494	425.6433
LARS	135	19	3	39	0	57	4	12	64	31	0	65	10	76	6	9	2	14	0	42	14	14	0	36	0	24	2	44	0	42	7.45670237347372	7.45670237347372	7.45670237347372	7.39456600760559	9.75613052672818	7.33948171865727	7.45670237347372	7.45670237347372	8.70442903660502	7.45670237347372	7.53802180370868	7.45670237347372	7.45670237347372	7.45670237347372	7.45670237347372	437.539	380.396	158.484	86.1692	50.6149	60.2986	66.6929	138.958	147.304	561.27	431.982	222.045	61.36	64.04	58.35	64.4	61.33	31.73	64.13	72.92	64.49	20.84	26.56	53.01	46.72	84.43	67.52	64.01	10	10.31299	10	10	16.70416	10	10
LASP1	1874	6359	5414	4495	1146	7670	10	5101	2356	1989	1337	3611	3220	3126	1747	2798	2438	3161	2280	2079	1571	2750	2216	4947	740	3460	4642	1480	1030	5836	3690.89686634005	3265.05142668815	2752.66916146772	2901.76604216023	3830.88679884776	2631.14226258732	2714.69776066772	3727.97169270362	3339.30952600587	3529.16703755026	3756.77143868856	3719.0312107297	2679.58112624119	3112.64832222445	4746.8723207996	4144.01	4869.08	5782.7	5612.3	7337.17	7723.28	6388.98	5728.59	6281.63	4048.37	4418.41	5091.25	2894.32	3237.15	2346.8	2689.84	2431.06	1913.9	1710.01	2412.86	2138.28	2364.7	2145.95	2066.66	1025.65	1434.09	2253.81	1374.2	6233.339	7565.189	7747.323	9787.211	8022.611	5764.863	8041.496
LAT2	2	5	13	8	3	17	7	7	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	1094.82985805322	1353.19513486272	892.214066278677	1236.90395093084	848.407512787108	1358.2206908701	1068.64568944238	1305.83075493408	1495.48292196229	1261.65262705671	957.858609005357	955.905112102325	1182.5747719748	1047.36556296233	1319.60518835317	3486.21	3330.56	4254.21	5541.38	4491.6	5200.33	4324.88	4879.14	3974.65	2591.65	3007.6	4081.94	2270.07	2046.29	1871.75	1656.64	2537.2	1884.41	2180.36	2431.59	1218.16	2097.99	1929.6	2996.63	2006.72	2394.86	3915.68	3337.03	1361.675	1470.162	1258.691	1030.122	1529.655	853.4918	1344.057
LATS1	96	292	134	334	55	381	3	160	594	168	32	462	233	445	115	284	24	274	0	264	4	270	0	485	1	270	96	188	48	467	33.9418625872211	23.3912884503867	18.9587230920923	15.605650876981	19.1623733953045	34.4483414383677	18.5023042762241	30.1821199040181	12.142556885429	19.5462648072115	31.3103573898939	33.2286390392786	29.1513308624113	29.9642342807127	49.8305532948566	72.657	89.7758	69.1202	60.9546	42.8938	53.6665	60.3335	67.8472	63.585	99.8887	110.656	58.872	11.79	14.56	12.84	16.18	11.78	9.76	20.2	24.47	24.4	18.04	11.34	13.05	10.08	12.89	12.8	14.36	10	22.63498	19.24165	10	10	10	21.90214
LBR	200	2050	2994	1906	583	2822	17	1784	496	890	525	2297	1053	1553	333	1594	588	1912	387	1359	450	1783	388	2958	231	1462	885	624	307	2203	3402.62057375644	3317.67295049696	2623.90730626224	2617.30035734078	2805.79239443644	2848.68267837832	2690.34551237184	3653.04282164552	4545.35950399871	3845.3047378369	3738.1316405195	5350.57253794474	4703.8142987573	3443.91834110833	4169.27454266887	5572.1	4926.65	6547.18	4215.12	5932.19	6877.01	6373.09	4532.15	5794	4495.75	4924.21	5054.61	2164.1	2977.86	1478.92	1591.82	3972.25	3008.79	2905.72	3404.9	2455.92	3612.82	3768.24	2865.54	725.37	1187.31	1539.83	787.06	805.9791	635.3834	765.2303	428.4825	685.9673	659.3046	390.7663
LCMT1	69	69	27	72	4	55	0	40	9	17	5	32	11	31	0	4	0	22	0	19	0	20	0	20	0	23	7	16	2	26	28.8663614909556	13.339760752257	55.5263757478584	24.5503812392529	18.0160031167135	12.2556074233246	22.048691543734	22.1310637782067	11.9168326851688	19.5226204977841	18.8679308307255	32.0403035544652	23.3723084013417	45.4743385783503	50.6078775802379	127.801	157.77	82.1526	108.864	60.6031	72.6424	93.9775	104.073	156.034	171.239	163.31	154.601	17.05	9.89	10.13	11.29	18.25	22.54	9.53	10.81	11.27	9.49	11.41	11	52.66	49.13	13.3	11.38	61.80928	144.4423	69.4438	123.3994	135.6622	100.5608	151.686
LCN2	4	59	502	52	14	177	2	107	2218	36	1802	1396	385	385	279	161	542	159	9335	463	4	59	0	297	240	95	1899	368	369	595	1184.66611213913	47.9553550454744	2956.78660343058	803.659394913754	1422.32610238812	160.36113850326	3246.13111983644	944.726796786351	73.7278370396224	28.116494332327	1721.63293878876	390.134542238908	38.8627183970932	514.503333771864	192.566802048259	2296.14	168.289	163.969	742.43	1823.03	207.864	23.6877	95.2729	25.6143	976.739	87.5972	121.209	10.58	10.91	11.32	10.85	39.55	12.59	11.95	11.61	11.72	12.69	11.38	12.9	45.15	251.29	87.93	54.57	149.2697	906.0342	4455.69	786.6865	1171.551	8080.522	242.3569
LCP1	5436	15354	28759	12484	5652	13909	42	13571	4855	798	5560	1689	9136	1675	4720	2224	6094	1456	4782	987	3999	1421	2630	3220	3927	1572	5759	858	3731	6911	6895.01163078573	7547.34574263383	9793.85763753038	7266.26506886448	7919.90253070181	7375.47770760533	6552.52392097125	8151.7436608856	8455.09476989475	8856.70616087887	9284.54232541392	9311.09070347402	9761.04254355094	7733.11010966026	11296.226883996	8789.29	9405.57	12737.3	11827.8	12922.7	14032.5	12957.8	13293	12837.5	8054.56	9188.03	9655.98	5465.32	6201.32	4595.23	5250.54	4269.77	4329.48	4566.13	6371.32	3590.98	3115.14	5054	5522.92	3751.15	2458.89	4528.19	3670.85	23646.52	22862.19	19800	25842.34	20219.89	22061.35	19346.22
LCP2	4157	2497	9148	2547	844	2831	6	2603	1544	335	3742	919	1756	711	2357	557	3745	731	1754	473	4207	685	828	1032	5494	767	3662	395	2472	1458	3692.4878793741	4790.06065791095	1858.65180565488	2155.47966989967	4636.54097718837	4422.66864068208	3159.93767858449	3565.9922939787	3106.84598610449	3198.82576959053	3521.72155104062	3010.1290623651	3651.45614962771	4160.8211178839	5008.82152197723	2612.42	4483.09	4619.72	4202.52	5350.66	5408.08	3825.15	4426.4	4700.28	1998.71	2507.25	2810.16	2891.03	2139.36	3513.76	3003.42	1642.57	2111.5	1996.53	1903.8	1460.46	1475.89	2214.36	2608.22	3414.8	1904.67	5141.07	4379.61	191.4497	176.6919	168.7808	275.4395	165.6398	146.9187	236.0986
LDB1	308	513	472	731	142	661	0	249	46	110	120	316	202	180	24	12	196	427	338	236	0	269	7	147	89	335	404	149	45	255	35.5482808189324	35.224880643949	29.3675496510965	31.4590011374501	20.0982020208956	32.1668098412077	33.0192439554333	46.2431642362172	33.1530655168169	35.6824459010725	21.6694355171734	33.5958715898752	28.3833479102656	28.7876816235345	35.0525111497919	126.645	67.2322	130.816	151.534	127.788	165.594	140.851	160.176	163.004	77.4514	87.5022	83.7484	30.05	30.72	29.08	30.53	30.01	29.44	47.04	30.16	30.55	30.54	35.45	29.44	20.43	29.83	44.71	36.96	10	10	10	10	10	12.62606	18.45252
LDHA	1107	732	1631	750	357	1136	11	796	223	190	315	611	460	447	135	167	220	420	759	258	3	322	502	661	239	342	385	301	310	676	1215.9284482255	715.283480209205	4439.89169770168	4379.87624138696	1105.70006178595	2561.84848894219	2439.5277518679	2732.20246386515	1911.75759464151	1570.86431889054	1776.04397740751	2708.12902426912	2648.68374557304	1221.31537160406	2124.50415519505	3953.18	3160.31	2363.09	2403.46	2365.23	2067.98	2341.06	2780.88	2786.52	4725.12	4198.34	3694.31	816.34	763.11	678.05	905.32	616.77	1011.79	410.54	375.79	484.89	603.19	1027.06	984.32	3683.54	1768.33	1557.2	2175.97	911.1922	688.4764	1020.99	449.0504	1430.846	1713.72	563.4305
LEMD3	32	307	196	202	7	299	0	165	105	276	142	647	185	576	245	543	156	553	0	309	1	490	3	896	115	390	250	275	49	585	77.8029012594029	68.2218582032649	126.142478583199	95.4112060724641	100.176159619928	114.97089663886	127.265185306713	138.982787077551	140.617915380992	132.043904577529	156.188516455748	185.314616407906	161.623662837746	131.310381036098	127.040405032342	695.418	732.683	634.449	549.617	426.797	545.51	563.402	601.1	446.918	743.301	753.907	553.8	138.61	143.93	92.55	95.46	149.3	220.96	76.96	128.43	118.57	132.95	189.11	189.57	130.32	160.6	156.91	160.64	552.1257	484.5931	394.6891	749.2631	371.7394	591.6218	564.7867
LEPROT	564	295	424	542	94	450	2	297	340	190	321	635	496	437	152	520	268	457	1	386	256	487	2088	809	0	452	269	220	228	853	748.066059685164	540.980003577802	846.741130185491	1031.82180902206	402.973984518411	650.047481175564	529.854327951538	799.29630571408	621.189121199777	571.799105163031	349.38005948193	456.804183812567	657.419259296221	640.750898354325	201.114391415603	557.478	1101.32	684.964	589.746	936.773	921.85	1009.83	1163.88	639.555	652.997	700.33	508.473	341.63	974.36	300.59	1304.61	604.89	496.63	1074	1129.76	419.96	712.08	524.86	461.02	1692.14	251.71	992.57	476.51	884.1487	1066.078	442.5496	665.5222	746.398	1000.855	740.8547
LEPROTL1	125	509	826	286	335	356	1	314	80	669	224	1310	946	1005	733	1073	189	1652	993	957	518	1272	181	2076	0	956	935	517	397	1175	1610.75082684643	891.845084929978	1150.74539186946	1286.15478326838	1391.06402747289	1455.56276944147	1585.81386585526	1438.49242636739	2980.0771806218	2642.39826110938	1640.33542493572	1616.29893014392	2370.19438940362	2339.71976652054	2980.82162411549	944.312	1331.41	1142.62	1294.33	1029.66	1265.28	1173.69	1216.09	1629.95	1248.78	1286.43	1601.04	540.8	172.75	406.37	278.53	699.03	631.26	209.65	207.93	109.44	162.32	250.58	308.43	359.1	165.73	279.89	412.39	260.6031	385.8872	242.4567	102.8529	208.1688	312.6484	412.3771
LFNG	62	1645	97	896	134	561	4	389	150	127	86	489	1001	795	168	208	287	191	370	339	195	758	85	622	73	515	192	525	100	1545	19.423202190465	19.3476129783855	43.6077437898538	26.4225960159649	28.7203272750573	33.6940284748974	46.6575344794749	55.873749544339	19.423202190465	19.0270946182539	96.6958605080729	106.226672550875	32.7451768123457	44.3554405694396	132.693138561884	269.152	272.751	308.746	379.835	225.733	440.265	163.805	282.64	293.335	290.346	361.872	278.774	4.92	5.03	4.87	4.99	4.92	6.41	5.1	4.89	5	5.08	4.99	4.85	4.85	4.9	4.97	5.06	106.2854	209.2537	339.3826	93.80414	206.4356	115.254	480.241
LGALS3	1089	178	125	301	16	527	15	49	105	20	23	268	115	230	51	38	38	81	56	172	1	65	180	107	68	66	61	84	5	118	128.538241834854	40.7984688121069	356.932419403832	372.407922892104	61.5673173589104	146.352635132001	239.001868679842	238.458510383938	41.3599762756145	31.2422134040217	75.6604862434362	55.0375007992413	88.197436703624	95.0316126824238	151.072568400883	1999.78	1179.88	994.874	1017.19	846.289	1361.96	1689.52	1038.64	4320.97	2780.36	2494.68	3496.62	210.49	148.21	170.28	149.34	120.74	352.9	95.56	96.48	57.23	82.52	521.55	72.58	8307.53	1218.7	1143.87	650.68	22.31632	32.94593	46.07581	16.31695	25.86623	57.119	18.78849
LGALS8	127	190	276	381	114	582	0	298	171	146	36	334	135	245	91	139	0	235	0	116	1	262	278	434	0	175	92	162	39	395	231.027616962876	567.813156440061	894.03245463986	855.434946127231	496.521950379853	610.645069778236	442.772248691952	719.332717175456	503.495558299246	358.669515029774	420.784704069611	501.246697474526	611.660773014239	461.65349514428	571.095788353706	457.282	708.596	395.83	360.002	369.303	363.617	337.633	337.112	402.015	631.431	717.381	534.575	125.89	85.49	77.26	230.12	55.44	355.77	132.93	66.78	57.4	77.77	522.1	249.09	456.98	392.77	503.44	638.35	289.6368	300.4279	258.683	554.5823	511.9275	384.3853	331.2677
LHFPL2	0	1	0	4	0	2	0	3	0	0	0	6	12	12	0	4	0	1	0	5	0	1	0	5	0	1	23	2	0	1	31.2631619609513	59.8151664662342	9.62952200077843	6.97334303547085	88.7750156829858	49.507604125816	43.9960673168538	16.6731778257104	16.5357092746367	15.2422411853931	92.3815353257192	36.6915791444118	126.34827171992	109.791379778275	41.3025332637902	53.4549	83.7448	36.3669	123.786	60.1524	42.602	58.4559	35.1692	94.975	45.6242	57.9173	52.7627	33.08	34.99	30.67	26.2	17.28	33.26	35.29	26	34.75	22.34	45.76	36.82	669.42	116.11	73.39	59.38	36.89436	421.6734	260.6948	463.1175	231.9819	188.2446	335.9453
LIAS	0	3	4	15	0	4	0	6	0	1	0	0	0	4	3	1	0	5	0	1	24	4	9	4	0	3	0	4	0	3	10.960471137637	13.820380977477	17.2222669303544	11.4738657990621	11.2851154133858	12.4555469438185	15.086282463012	12.3629270461854	13.9847369387329	21.0735475681725	9.94694192141572	12.7278887355842	12.2378947791403	26.8446537013655	9.09881746188504	24.9583	18.2477	7.23111	6.27241	5.78953	5.66869	9.86528	9.03123	11.9616	18.8265	22.4686	8.93905	5.57	5.89	5.52	5.9	5.58	5.39	6.14	5.8	6.32	5.93	5.56	5.66	5.02	5.58	5.78	5.89	25.34609	46.41626	23.6269	19.97182	21.26601	17.21751	48.67621
LIG3	8	23	26	54	0	57	7	9	0	17	4	41	8	40	3	15	29	14	0	23	0	24	0	35	87	8	9	30	4	61	15.8447996661868	14.5979692396276	14.5979692396276	15.3555022196442	31.507629956694	22.0408976346771	34.9573513332562	16.7148276732145	42.2646626066186	33.0525333751181	45.6097749663256	35.1676959206061	35.3435965424755	38.9213625385987	10.2175439719271	119.619	141.234	133.227	165.021	170.22	157.638	153.124	158.305	122.998	116.825	139.808	118.845	5.12	5.33	5.07	5.3	5.13	4.93	5.46	5.24	5.35	6.12	5.06	5.14	4.78	5.11	5.06	5.28	19.30671	27.95008	27.82346	23.41109	19.12893	10	32.97757
LIG4	86	81	186	82	0	92	0	75	8	8	15	46	7	20	7	8	0	44	0	11	0	29	10	33	0	38	16	26	1	36	179.956119942163	145.105250629073	170.055174696629	244.010939681639	88.834406828611	101.353060958847	159.596137492765	243.316196807618	141.269850254935	103.394693983705	95.6732417055383	135.459833372099	156.606023879394	163.271167871012	95.8477481196769	109.568	122.612	130.246	135.891	153.733	110.334	241.837	184.324	54.397	79.1856	71.8048	73.5714	36.11	26.63	24.49	30.45	15	35.59	26.96	17.87	20.95	16.62	22.12	15.97	55.48	12.44	28.42	20.09	14.25855	19.12807	20.24305	34.96677	25.34724	20.47272	35.04601
LILRA1	126	86	566	623	359	621	1	523	140	96	48	135	117	102	134	234	32	167	286	95	1	187	106	151	53	65	97	49	40	162	383.42011035285	205.843803107486	203.766060724642	225.221342215923	571.70933860957	328.265198401179	217.564857705943	191.569445558047	555.159695085648	508.846914975912	389.870292063086	389.98664396019	279.207046333428	412.359645269767	686.946043448682	480.13	788.794	1481.56	1507.78	2071.46	1824.04	1961.67	3068.73	665.767	332.771	978.543	703.596	374.2	179.27	158.71	90.24	393.1	342.38	117.3	165.95	47.73	272.65	277.57	244.48	124.19	27.5	87.59	42.66	14.03302	14.16275	10	10.28527	10	11.52032	10
LILRA2	175	511	1099	1010	782	1147	6	1480	96	86	54	172	117	107	86	332	77	181	79	115	4	204	92	294	17	100	50	31	46	234	3251.70674823204	2153.58402792187	1491.31579096914	2455.3987535186	2212.01727934005	2265.34685843048	1802.26795912709	2166.39078195723	2724.94623594324	2392.24238951745	2690.25012926618	2219.04129481802	2781.69085767826	1986.72452487745	3372.34535041803	1810.8	3553.15	5069.15	4892.94	4891.38	4544.72	5762.39	6059.87	3096.63	1536.48	3146.65	3123.37	2266.76	2396.77	1306.42	1172.16	5025.81	2579.64	1814.54	2493.15	1584.32	3153.62	2593.98	1986.78	627.71	450.2	1070.79	181.82	3409.016	3364.222	3147.734	2576.975	2706.458	3022.15	2728.583
LILRA3	110	237	1400	301	299	399	1	305	182	228	341	1075	91	1	192	741	174	384	543	274	334	425	3	1466	7	543	421	190	230	833	957.629497811021	1008.90380123796	1083.15607157192	1945.06376971673	1787.73731341458	307.44730108446	666.860064782212	1548.10688854388	295.614139836352	794.604650094257	1627.36544834417	842.080701754687	1261.55165131699	1487.07259255167	1998.86085342382	1348.9	279.647	753.204	924.208	754.647	585.167	587.141	127.124	1253.07	213.956	289.956	996.816	776.83	114.32	608.46	311.68	2001.26	60.8	1294.59	92.17	248.13	360	120.45	528.14	231.59	98.82	287.94	112.57	3864.104	1937.47	4493.389	473.7178	1755.726	4733.789	1002.345
LILRA5	127	388	579	143	128	369	2	754	23	62	13	161	12	24	10	40	21	143	11	26	69	151	11	215	8	135	29	25	28	63	707.460150242712	1113.20385926433	2945.77743928041	2197.89751257544	380.395275012892	1082.89574509125	803.200716484011	1316.80391059281	476.805643004156	354.284702231155	782.020699030645	1215.55676358543	523.745495620757	539.294336510519	699.610427904792	493.449	325.989	725.212	931.363	944.499	354.557	1007.32	665.993	739.758	196.719	943.476	936.331	163.84	86.26	134.23	153.88	613.36	158.39	597.3	60.54	38.95	74.02	224.75	167.17	201.07	1202.17	29.91	144.61	6543.35	6373.846	4793.922	6122.216	3749.186	8990.547	2882.935
