"Gene","airspace","bldvat","endotox","exercise","lcanc","sepsis","syno","tb"
"GSN",1,1,0,0,0,0,0,0
"GSN-AS1",0,0,0,0,0,0,1,0
"GSPT1",1,0,0,0,0,0,1,0
"GSS",1,0,0,0,0,0,1,0
"GSTK1",0,0,0,0,0,0,0,1
"GSTO1",1,0,0,0,0,1,1,1
"GTDC1",1,0,0,0,0,0,0,0
"GTF2A1",0,0,0,0,0,0,1,0
"GTF2A2",1,0,0,0,0,0,0,0
"GTF2B",1,0,0,0,0,0,1,0
"GTF2E1",0,0,0,0,0,0,1,0
"GTF2F2",0,0,0,0,0,0,1,0
"GTF2H1",1,0,0,0,0,0,1,0
"GTF2H2B",1,1,0,0,0,0,0,0
"GTF2H5",1,0,0,0,0,1,0,0
"GTF2IRD1",0,0,0,0,1,0,0,0
"GTF2IRD2",0,0,0,0,0,1,0,0
"GTF3A",1,0,0,0,0,1,1,0
"GTF3C1",0,0,0,1,0,0,0,0
"GTF3C3",1,0,0,0,0,0,0,0
"GTF3C4",0,0,0,0,0,0,1,0
"GTF3C6",0,0,0,0,0,0,1,0
"GTPBP1",0,1,0,0,0,0,0,0
"GTPBP10",0,0,0,0,0,0,1,0
"GTPBP2",0,0,0,0,0,0,1,0
"GTPBP4",1,0,0,0,0,0,1,0
"GTPBP8",1,0,0,0,0,0,0,0
"GUCD1",0,0,0,0,0,0,1,0
"GUCY2EP",0,1,0,0,0,0,0,0
"GUK1",0,0,0,0,0,0,1,0
"GUSB",0,0,0,0,0,1,0,0
"GUSBP1",0,0,0,0,1,0,0,0
"GUSBP3",1,0,0,0,0,0,1,0
"GVIN1",0,0,0,0,0,0,0,1
"GVINP1",1,0,0,0,0,0,0,0
"GXYLT2",0,1,0,0,0,0,0,0
"GYG1",1,0,1,0,0,1,0,1
"GYG2",0,1,0,0,1,0,0,0
"GYPC",1,0,0,0,0,0,1,1
"GYS1",0,1,0,0,0,0,0,0
"GZF1",0,0,0,0,0,1,0,0
"GZMA",1,0,0,0,0,0,0,0
"GZMB",1,0,0,0,0,0,0,0
"GZMH",1,0,0,0,0,0,0,0
"GZMK",1,0,0,0,0,0,0,0
"H19",0,1,0,0,0,0,0,0
"H1F0",0,0,0,0,1,0,0,0
"H2AFY",0,1,0,0,0,1,0,0
"H2BFS",0,0,0,0,0,1,0,0
"H3F3A",0,1,0,0,0,0,0,0
"H3F3B",0,1,0,0,0,0,0,0
"H6PD",0,0,0,0,0,1,0,1
"HADHB",0,0,0,0,0,1,0,0
"HAL",0,1,0,0,0,0,0,0
"HAMP",1,0,0,0,0,0,0,0
"HAP1",0,1,0,0,0,0,0,0
"HAS1",0,1,0,0,0,0,0,0
"HAUS4",0,0,0,0,0,1,0,0
"HAVCR2",0,0,0,1,0,0,0,0
"HAX1",1,0,0,0,0,0,0,0
"HBA2",0,1,0,0,0,0,0,1
"HBB",0,0,0,0,0,0,0,1
"HBEGF",1,1,0,0,0,0,0,0
"HBP1",0,0,0,0,0,0,1,0
"HCAR2",0,1,0,0,0,0,0,0
"HCAR3",1,1,0,0,0,0,0,0
"HCCS",1,0,0,0,0,1,0,0
"HCG18",0,1,0,0,0,0,0,0
"HCK",1,1,1,0,0,0,0,0
"HCLS1",0,1,0,0,0,0,0,0
"HCN3",0,0,0,0,1,0,0,0
"HCST",0,0,0,0,0,1,1,0
"HDAC11",0,0,0,0,1,0,0,0
"HDAC2",1,0,0,0,0,0,1,0
"HDAC4",0,0,0,0,0,0,1,0
"HDAC6",0,0,0,0,0,0,1,0
"HDDC2",1,0,0,0,0,0,0,0
"HDGF",1,0,0,0,0,0,1,0
"HDHD3",0,0,0,0,1,0,0,0
"HDHD5",0,0,0,0,0,0,1,0
"HEATR1",1,0,0,0,0,1,0,0
"HEATR6",0,0,0,0,0,0,1,0
"HEATR7A",0,1,0,0,0,0,0,0
"HEBP1",0,0,0,0,0,0,0,1
"HECTD3",1,0,0,0,0,0,0,0
"HELLS",0,0,0,0,1,0,0,0
"HELT",0,1,0,0,0,0,0,0
"HERC5",0,0,0,0,0,0,1,0
"HERPUD2",0,0,0,0,0,0,1,0
"HES1",0,0,0,0,1,0,0,0
"HEXA",1,0,0,0,0,0,0,0
"HEXB",0,0,0,0,0,1,1,0
"HEXDC",0,0,0,0,0,0,0,1
"HEXIM1",0,1,0,0,0,0,1,0
"HFE",0,0,0,0,1,0,0,0
"HGF",0,0,0,0,0,1,0,0
"HHAT",0,0,0,0,1,0,0,0
"HHEX",0,0,0,0,0,1,0,0
"HHIPL1",0,1,0,0,0,0,0,0
"HIATL1",0,0,0,0,0,0,0,1
"HIBADH",0,0,0,0,1,0,1,0
"HIC1",0,0,0,0,0,0,1,0
"HIC2",0,1,0,0,0,0,0,0
"HID1",0,0,0,0,1,0,0,0
"HIF1A",1,0,0,0,0,0,1,0
"HIGD1A",0,0,0,0,0,0,1,0
"HIGD2A",1,0,0,0,0,0,0,0
"HILPDA",0,0,0,0,0,0,1,0
"HINT1",1,0,0,0,0,0,1,0
"HINT3",0,0,0,0,0,0,1,0
"HIPK2",0,0,0,0,0,1,0,0
"HIST1H1D",0,0,0,0,0,1,0,0
"HIST1H1E",0,0,0,0,0,1,0,0
"HIST1H2AE",0,0,0,0,0,1,0,0
"HIST1H2BD",0,0,0,0,0,1,0,1
"HIST1H2BE",0,0,0,0,0,1,0,0
"HIST1H2BF",0,0,0,0,0,1,0,0
"HIST1H2BG",0,0,0,0,1,1,0,0
"HIST1H2BI",0,0,0,0,0,1,0,0
"HIST1H2BJ",1,0,0,0,0,0,0,0
"HIST1H2BK",0,0,0,0,0,1,0,1
"HIST1H3G",0,0,0,0,1,0,0,0
"HIST1H3H",0,0,0,0,0,1,0,0
"HIVEP1",1,0,0,0,0,0,1,0
"HIVEP2",1,0,0,0,0,0,1,0
"HJURP",0,0,0,0,1,0,0,0
"HK1",1,0,0,0,0,1,0,1
"HK2",0,0,0,0,0,1,1,0
"HK3",0,0,1,0,0,1,0,0
"HKR1",0,1,0,0,0,0,0,0
"HLA-A",0,1,0,0,0,0,0,0
"HLA-B",0,0,0,0,0,0,1,0
"HLA-C",0,1,0,0,0,0,0,0
"HLA-DMA",1,0,0,0,0,0,1,0
"HLA-DMB",1,0,0,0,0,0,1,0
"HLA-DQA1",0,0,0,0,0,0,1,0
"HLA-DQB1",1,0,0,0,0,0,1,0
"HLA-DQB2",0,0,0,0,0,0,1,0
"HLA-DRA",1,0,0,0,0,0,1,0
"HLA-DRB1",0,0,0,0,0,0,1,0
"HLA-DRB5",0,0,0,0,0,0,1,0
"HLA-DRB6",0,0,0,0,0,0,1,0
"HLA-E",0,1,0,0,0,0,0,0
"HLA-F-AS1",1,0,0,0,0,0,0,0
"HLA-L",0,1,0,0,0,0,0,0
"HLF",0,1,0,0,0,0,0,0
"HLTF",0,0,0,0,1,0,0,0
"HMBOX1",1,0,0,0,0,0,0,0
"HMCES",0,0,0,0,0,0,1,0
"HMCN1",0,0,0,0,0,0,1,0
"HMGA1",1,0,0,0,0,0,1,0
"HMGB2",0,0,0,0,0,1,0,0
"HMGB3",0,0,0,0,1,0,0,0
"HMGCL",1,0,0,0,0,0,0,0
"HMGCS1",1,0,0,0,0,0,1,0
"HMGN1",1,0,0,0,0,0,1,0
"HMGN3",1,0,0,0,0,0,0,0
"HMGN3-AS1",0,0,0,0,1,0,0,0
"HMGN4",1,0,0,0,0,0,1,1
"HMGN5",0,0,0,0,0,0,1,0
"HMGXB4",0,0,0,0,0,0,1,0
"HMHA1",0,1,0,0,0,0,0,0
"HMOX1",1,0,0,0,0,0,0,0
"HMP19",0,0,0,0,0,0,0,1
"HNF1B",0,0,0,0,1,0,0,0
"HNF4G",0,0,0,0,1,0,0,0
"HNRNPA0",1,0,0,0,0,0,0,0
"HNRNPA1",1,0,0,0,0,0,0,0
"HNRNPA1P10",1,0,0,0,0,0,0,0
"HNRNPA1P33",1,0,0,0,0,0,0,0
"HNRNPA2B1",1,1,0,0,0,0,0,0
"HNRNPA3",1,0,0,0,0,0,0,0
"HNRNPAB",1,0,0,0,0,0,0,0
"HNRNPC",0,1,0,0,0,0,0,0
"HNRNPF",1,0,0,0,0,0,1,0
"HNRNPH1",1,0,0,0,0,0,0,0
"HNRNPH3",0,0,0,0,0,0,1,0
"HNRNPL",0,0,0,0,0,1,0,0
"HNRNPLL",0,0,0,0,0,0,1,0
"HNRNPM",1,0,0,0,0,0,0,0
"HNRNPR",1,0,0,0,0,0,1,0
"HNRNPU",1,0,0,0,0,0,1,0
"HNRPLL",0,0,0,0,0,0,0,1
"HOMER1",0,1,0,0,0,0,1,0
"HOMER3",0,0,0,0,0,1,0,0
"HOOK1",0,0,0,0,1,0,0,0
"HOOK3",0,0,0,0,0,1,0,0
"HOPX",1,0,0,0,0,0,0,0
"HOXA3",0,1,0,0,0,0,0,0
"HOXA5",0,1,0,0,0,0,0,0
"HOXB6",0,1,0,0,0,0,0,0
"HP",1,1,1,0,0,1,0,0
"HPCAL1",0,0,0,0,0,1,1,0
"HPF1",1,0,0,0,0,0,0,0
"HPGD",0,0,0,0,1,0,0,0
"HPN",0,0,0,0,0,0,1,0
"HPR",1,0,1,0,0,1,0,0
"HPRT1",1,0,0,0,0,0,1,0
"HPS4",0,0,0,0,0,0,1,0
"HPS5",1,0,0,0,0,0,1,0
"HPS6",0,0,0,0,0,0,1,0
"HPSE",0,0,0,0,0,1,1,0
"HRH1",0,0,0,0,0,0,1,0
"HRH4",1,0,0,0,0,0,0,0
"HS2ST1",1,0,1,0,0,1,1,0
"HS3ST1",1,0,0,0,1,0,1,0
"HS3ST2",0,0,0,0,1,0,0,0
"HS3ST3A1",0,1,0,0,0,0,0,0
"HS3ST3B1",0,1,0,0,0,0,1,0
"HS6ST2",0,0,0,0,1,0,0,0
"HSBP1L1",0,0,0,0,0,0,1,0
"HSD11B1",0,0,0,0,0,0,1,0
"HSD11B1-AS1",0,0,0,0,0,1,1,0
"HSD17B10",1,0,0,0,0,0,0,0
"HSD17B12",0,0,0,0,0,0,1,0
"HSD17B4",1,0,0,0,0,1,1,0
"HSD3B7",0,0,0,0,0,0,1,0
"HSDL1",0,0,0,0,0,0,1,0
"HSF4",0,1,0,0,0,0,0,0
"HSP90AA1",1,1,0,0,0,0,0,0
"HSP90AB1",1,1,0,0,0,0,1,0
"HSP90B1",1,0,0,0,0,0,0,0
"HSPA12B",0,1,0,0,0,0,0,0
"HSPA13",1,0,0,0,0,0,0,0
"HSPA14",0,0,0,0,0,0,1,0
"HSPA1A",0,1,0,0,0,0,0,0
"HSPA1B",0,1,0,0,0,0,0,0
"HSPA1L",0,0,0,0,0,1,0,0
"HSPA2",0,0,0,0,0,0,1,0
"HSPA4",1,0,0,0,0,0,1,0
"HSPA5",1,1,0,0,0,0,0,0
"HSPA9",1,1,0,0,0,0,0,0
"HSPB6",0,1,0,0,0,0,0,0
"HSPBAP1",0,0,0,0,0,1,0,0
"HSPD1",1,0,0,0,0,0,0,0
"HSPE1",1,1,0,0,0,0,0,0
"HSPE1-MOB4",1,0,0,0,0,0,0,0
"HSPG2",0,1,0,0,0,0,0,0
"HSPH1",1,1,0,0,0,0,0,0
"HTATSF1",1,0,0,0,0,0,1,0
"HTR3A",0,0,0,0,1,0,0,0
"HTRA1",0,1,0,0,0,0,0,0
"HTRA2",1,0,0,0,0,0,0,0
"HTRA3",0,1,0,0,0,0,0,0
"HTRA4",0,1,0,0,0,0,0,0
"HUWE1",1,0,0,0,0,0,0,0
"HYMAI",0,1,0,0,0,0,0,0
"HYOU1",1,0,0,0,0,0,0,0
"HYPK",0,0,0,0,0,1,0,0
"IAH1",0,0,0,0,0,1,0,0
"IARS",1,0,0,0,0,0,0,0
"IARS2",1,0,0,0,0,1,0,1
"IBTK",1,0,0,0,0,0,0,0
"ICAM1",1,1,0,0,0,0,1,0
"ICAM2",0,0,0,0,0,0,1,0
"ICAM4",0,1,0,0,0,0,0,0
"ICE1",1,0,0,0,0,0,0,0
"ICE2",1,0,0,0,0,0,0,0
"ICMT",0,0,0,0,1,0,0,0
"ICOS",1,0,0,0,0,0,0,0
"ICOSLG",0,0,0,0,0,0,1,0
"ID1",0,1,0,0,0,0,1,0
"ID2",0,0,0,0,0,1,0,0
"ID2B",1,0,0,0,0,0,0,0
"ID3",0,0,0,0,0,0,1,0
"ID4",0,1,0,0,1,0,0,0
"IDH1",0,0,0,0,0,1,0,0
"IDH2",1,0,0,0,0,0,1,0
"IDH3A",1,0,0,0,0,0,0,0
"IDI1",1,0,0,0,0,1,0,0
"IDO1",1,0,0,0,0,0,1,0
"IER2",0,0,0,0,0,1,0,0
"IER3",1,1,0,0,0,1,1,0
"IER5",1,1,0,0,0,0,0,0
"IER5L",0,0,0,0,0,0,1,0
"IFI16",0,0,1,0,0,0,0,0
"IFI27",0,0,0,0,1,0,0,0
"IFI30",1,0,1,0,0,1,0,1
"IFI35",1,0,0,0,0,0,1,1
"IFI44",0,0,0,0,0,0,0,1
"IFI44L",0,0,0,0,0,0,0,1
"IFI6",1,0,0,0,0,0,1,0
"IFIH1",1,0,0,0,0,0,1,1
"IFIT1",0,0,0,0,0,0,1,0
"IFIT2",0,0,0,0,0,0,1,0
"IFIT3",0,0,0,0,0,0,1,1
"IFITM1",0,1,0,0,0,0,0,1
"IFITM10",0,1,0,0,0,0,0,0
"IFITM2",0,1,1,0,0,0,0,0
"IFITM3",0,1,0,0,0,0,0,1
"IFNAR1",1,0,0,0,0,0,0,0
"IFNG",1,0,0,0,0,0,0,0
"IFNGR1",1,1,0,0,0,0,1,0
"IFNGR2",1,0,0,0,0,1,1,0
"IFT140",0,0,0,0,1,0,0,0
"IFT172",0,0,0,0,1,0,0,0
"IFT20",0,0,0,0,0,1,0,0
"IFT43",0,0,0,0,0,0,1,0
"IFT52",0,0,0,0,0,0,1,0
"IFT57",1,0,0,0,0,1,1,0
"IFT80",0,0,0,0,1,0,1,0
"IFT88",0,0,0,0,0,0,1,0
"IGBP1",0,0,0,0,0,0,0,1
"IGF2BP2",0,0,0,0,1,0,0,0
"IGF2BP3",0,0,0,0,0,0,0,1
"IGF2R",0,1,0,0,0,0,0,0
"IGFBP2",0,1,0,0,0,0,0,0
"IGFBP3",0,1,0,0,0,0,0,0
"IGFBP4",0,1,0,0,0,0,1,0
"IGFBP5",0,1,0,0,0,0,1,0
"IGFBP6",0,1,0,0,0,0,0,0
"IGFBP7",0,0,0,0,0,1,0,0
"IGFL3",0,1,0,0,0,0,0,0
"IGFLR1",1,0,0,0,0,0,0,0
"IGFN1",0,0,0,0,1,0,0,0
"IGSF3",0,0,0,0,1,0,0,0
"IGSF6",1,0,0,0,0,0,0,0
"IGSF9",0,0,0,0,1,0,0,0
"IKBKAP",1,0,0,0,0,0,0,0
"IKBKB",1,0,0,0,0,0,1,0
"IKBKE",1,0,0,0,0,0,0,0
"IKZF4",0,0,0,0,0,0,1,0
"IL10RA",1,1,0,0,0,1,1,0
"IL10RB",1,0,0,0,0,1,1,0
"IL10RB-DT",0,0,0,0,0,1,0,0
"IL12B",0,0,0,0,0,0,1,0
"IL12RB1",0,0,0,0,0,0,0,1
"IL12RB2",0,1,0,0,0,0,0,0
"IL13RA1",1,0,0,0,0,0,0,0
"IL15",0,0,0,0,0,0,1,1
"IL15RA",1,0,0,0,0,0,0,0
"IL17C",0,0,0,0,0,0,1,0
"IL17RB",1,0,0,0,0,0,0,0
"IL17RC",0,0,0,0,1,0,0,0
"IL17RE",0,0,0,0,1,0,0,0
"IL18",0,0,0,0,0,0,1,0
"IL18BP",0,0,0,0,0,0,1,0
"IL18R1",1,0,0,0,0,1,1,1
"IL18RAP",0,1,0,0,0,1,0,0
"IL1A",1,1,0,0,0,0,0,0
"IL1B",1,1,0,0,0,0,1,0
"IL1R1",1,1,0,0,0,1,1,0
"IL1R2",1,1,0,0,0,1,1,0
"IL1RAP",1,0,0,0,0,0,1,0
"IL1RL1",0,0,0,0,0,0,1,0
"IL1RL2",0,1,0,0,0,0,0,0
"IL1RN",1,1,0,0,0,0,0,0
"IL22",0,1,0,0,0,0,0,0
"IL23A",0,0,0,0,0,0,1,0
"IL27",0,0,0,0,0,0,0,1
"IL27RA",1,0,0,0,0,0,0,0
"IL2RB",1,0,0,0,0,0,0,0
"IL2RG",1,0,0,0,0,0,1,0
"IL31RA",0,0,0,0,1,0,0,0
"IL32",1,0,0,0,0,0,0,0
"IL37",0,1,0,0,0,0,0,0
"IL3RA",1,0,0,0,0,0,0,0
"IL4I1",0,0,0,0,0,0,1,0
"IL4R",0,1,1,0,0,1,0,0
"IL6",0,1,0,0,0,0,0,0
"IL6ST",1,1,0,0,0,1,1,0
"IL7R",1,0,0,0,0,0,0,0
"IL8",0,1,0,0,0,0,0,0
"ILDR2",0,1,0,0,0,0,0,0
"ILF2",1,0,0,0,1,0,0,0
"ILF3",1,0,0,0,0,0,1,0
"ILKAP",1,0,0,0,0,0,0,0
"ILRUN",0,0,0,0,0,0,1,0
"IMMT",1,0,0,0,0,0,0,0
"IMP3",1,0,0,0,0,0,1,0
"IMP4",1,0,0,0,0,0,0,0
"IMPA1",0,0,0,0,0,0,1,0
"IMPAD1",0,0,0,0,0,0,1,0
"IMPDH2",1,0,0,0,0,0,0,0
"INAFM2",0,0,0,0,0,0,1,0
"INAVA",0,0,0,0,1,0,0,0
"INCA",0,0,0,0,0,0,0,1
"INDO",0,0,0,0,0,0,0,1
"INF2",0,1,0,0,0,0,0,0
"INHBA",0,1,0,0,0,0,0,0
"INHBB",0,1,0,0,0,0,1,0
"INIP",0,0,0,0,0,0,1,0
"INMT",0,1,0,0,0,0,0,0
"INO80",0,0,0,0,0,0,1,0
"INPP1",0,0,0,0,0,1,1,0
"INPP4B",0,0,0,0,1,0,0,0
"INSIG1",1,0,0,0,0,0,0,0
"INSL3",1,0,0,0,0,1,0,0
"INSL5",0,1,0,0,0,0,0,0
"INSL6",0,1,0,0,0,0,0,0
"INTS12",0,0,0,0,0,0,1,0
"INTS13",0,0,0,0,0,0,1,0
"INTS5",0,0,0,0,0,0,1,0
"INTS7",0,0,0,0,1,0,0,0
"INTS9",1,0,0,0,0,0,0,0
"INVS",0,1,0,0,0,0,0,0
"IP6K2",0,0,0,0,0,0,1,0
"IPO11",0,0,0,0,0,0,1,0
"IPO5",1,0,0,0,0,0,0,0
"IPO7",1,0,0,0,0,0,1,0
"IPO9",1,0,0,0,1,0,0,0
"IPP",0,0,0,0,0,0,1,0
"IPPK",0,0,0,0,0,0,1,0
"IQCE",1,0,0,0,0,0,1,0
"IQCK",0,0,0,0,1,0,0,0
"IQGAP3",0,0,0,0,1,0,0,0
"IRAK1",1,1,0,0,0,0,0,0
"IRAK2",0,1,0,0,0,0,1,0
"IRAK3",1,1,0,0,0,1,1,0
"IRAK4",0,0,0,0,0,1,0,0
"IREB2",0,0,0,0,0,0,1,0
"IRF2BP2",0,1,0,0,0,1,1,0
"IRF5",1,0,0,0,0,0,1,0
"IRF6",0,0,0,0,1,0,0,0
"IRF7",1,0,0,0,0,0,1,1
"IRGM",0,1,0,0,0,0,0,0
"IRGQ",0,1,0,0,0,0,0,0
"IRS2",0,1,0,0,0,1,0,0
"IRX1",0,0,0,0,1,0,0,0
"IRX2",0,0,0,0,1,0,0,0
"IRX3",0,0,0,0,1,0,0,0
"ISG15",0,0,0,0,0,0,1,1
"ISG20",0,1,0,0,0,0,1,0
"ISG20L2",1,1,0,0,0,0,0,0
"ISLR",0,1,0,0,0,0,0,0
"IST1",0,0,0,0,0,0,1,0
"ITGA11",0,1,0,0,0,0,0,0
"ITGA2",0,0,0,0,1,0,0,0
"ITGA3",0,0,0,0,1,0,0,0
"ITGA6",0,0,0,0,0,1,0,0
"ITGA7",0,0,0,0,0,0,1,0
"ITGA9",0,0,0,0,1,0,0,0
"ITGAE",1,0,0,0,0,1,0,0
"ITGAM",0,0,0,0,0,1,0,0
"ITGAV",1,0,0,0,0,0,0,0
"ITGAX",0,1,0,0,0,0,0,0
"ITGB1",1,0,0,0,0,1,0,0
"ITGB1BP1",1,0,0,0,0,1,0,0
"ITGB4",0,0,0,0,1,0,0,0
"ITGB8",0,0,0,0,1,0,0,0
"ITIH5",0,1,0,0,0,0,0,0
"ITK",1,0,0,0,0,0,0,0
"ITLN1",0,1,0,0,0,0,0,0
"ITM2A",1,0,0,0,0,0,0,0
"ITM2B",0,1,0,0,0,0,1,0
"ITM2C",0,0,0,0,1,0,0,0
"ITPA",1,0,0,0,0,0,0,0
"ITPK1",0,1,0,0,0,0,0,0
"ITPKA",0,1,0,0,1,0,0,0
"ITPKC",0,0,0,0,0,1,1,0
"ITPR1",1,0,0,0,0,0,1,0
"ITPR2",1,0,0,0,0,0,0,0
"ITPR3",0,1,0,0,0,0,0,0
"ITPRIP",0,1,0,0,0,0,0,0
"ITPRIPL1",0,1,0,0,0,0,0,0
"ITPRIPL2",0,0,0,0,0,0,1,0
"IVNS1ABP",1,1,0,0,0,0,1,0
"JAG1",0,1,0,0,0,1,0,0
"JAGN1",0,0,0,0,0,0,1,0
"JAK2",0,0,0,0,0,1,0,1
"JAK3",1,0,0,0,0,0,0,0
"JARID2",0,1,0,0,0,0,0,0
"JDP2",0,1,0,0,0,0,0,0
"JMJD6",0,1,0,0,0,1,0,0
"JMY",0,1,0,0,0,0,0,0
"JOSD1",1,1,0,0,0,1,0,0
"JPT2",0,0,0,0,1,0,0,0
"JUN",1,0,0,0,0,1,0,0
"JUNB",0,1,0,0,0,1,0,0
"JUND",0,1,0,0,0,0,0,0
"KALRN",0,0,0,0,1,0,0,0
"KANK1",0,1,0,0,0,0,0,0
"KANK2",0,1,0,0,1,0,0,0
"KANSL2",1,0,0,0,0,0,1,0
"KANSL3",0,0,0,0,0,0,1,0
"KARS",1,0,0,0,0,0,1,1
"KAT14",0,0,0,0,1,0,0,0
"KAT5",0,0,0,0,0,0,1,0
"KAT8",1,0,0,0,0,0,1,0
"KATNA1",0,0,0,0,0,1,1,0
"KATNBL1",0,0,0,0,0,0,1,0
"KBTBD2",1,0,0,0,0,0,1,0
"KCNH4",0,0,0,0,0,0,1,0
"KCNH6",0,1,0,0,0,0,0,0
"KCNIP3",0,0,0,0,1,0,0,0
"KCNJ15",0,1,1,0,0,0,0,0
"KCNJ2",1,0,0,0,0,0,0,0
"KCNK5",0,1,0,0,1,0,0,0
"KCNMA1",0,0,0,0,0,0,1,0
"KCNN4",0,0,0,0,1,0,0,0
"KCNQ1OT1",0,1,0,0,0,0,0,0
"KCNQ4",0,1,0,0,0,0,0,0
"KCNQ5",0,0,0,0,1,0,0,0
"KCTD1",0,0,0,0,1,0,0,0
"KCTD10",0,0,0,0,0,1,1,0
"KCTD11",0,0,0,0,0,0,1,0
"KCTD12",1,0,0,0,0,0,1,0
"KCTD18",0,0,0,0,0,0,1,0
"KCTD20",0,0,0,0,0,0,1,0
"KCTD21",0,0,0,0,0,1,0,0
"KCTD5",1,0,0,0,0,0,1,0
"KCTD9",0,0,0,0,0,0,1,0
"KDELR1",0,0,0,0,0,0,1,0
"KDELR2",1,0,0,0,1,0,1,0
"KDELR3",0,0,0,0,1,0,0,0
"KDF1",0,0,0,0,1,0,0,0
"KDM2B",0,0,0,0,0,0,1,0
"KDM3A",0,0,0,0,0,0,1,0
"KDM4C",0,0,0,0,0,0,1,0
"KDM6A",0,0,0,0,0,0,1,0
"KDM6B",0,1,0,0,0,0,0,0
"KDSR",1,0,0,0,0,0,1,0
"KEAP1",0,0,0,0,0,0,1,0
"KERA",0,1,0,0,0,0,0,0
"KHDRBS1",1,0,0,0,0,0,1,0
"KHNYN",1,0,0,0,0,0,0,0
"KIAA0040",1,0,0,0,0,0,0,0
"KIAA0317",0,1,0,0,0,0,0,0
"KIAA0368",1,0,0,0,0,0,0,0
"KIAA0391",1,0,0,0,0,0,0,0
"KIAA0895L",0,0,0,0,1,0,0,0
"KIAA0930",0,0,0,0,0,1,0,0
"KIAA1143",0,0,0,0,0,0,1,0
"KIAA1217",0,1,0,0,1,0,0,0
"KIAA1456",0,1,0,0,0,0,0,0
"KIAA1522",0,0,0,0,1,0,0,0
"KIAA1551",0,1,0,0,0,0,0,0
"KIAA1614",0,0,0,0,0,0,1,0
"KIAA1618",0,0,0,0,0,0,0,1
"KIAA1632",0,0,0,0,0,0,0,1
"KIAA1671",0,0,0,0,1,0,0,0
"KIAA1755",0,1,0,0,0,0,0,0
"KIAA1958",0,0,0,0,0,0,1,0
"KIAA2013",0,0,0,0,0,1,0,0
"KIF15",0,0,0,0,1,0,0,0
"KIF1A",0,0,0,0,1,0,0,0
"KIF1B",0,0,0,0,0,1,0,0
"KIF22",0,0,0,0,1,0,0,0
"KIF23",0,0,0,0,0,0,1,0
"KIF24",0,0,0,0,0,1,0,0
"KIF26A",0,0,0,0,1,0,0,0
"KIF26B",0,0,0,0,1,0,0,0
"KIF3A",0,0,0,0,1,0,0,0
"KIF3B",1,0,0,0,0,0,0,0
"KIF3C",0,0,0,0,0,1,0,0
"KIF9",0,0,0,0,1,0,0,0
"KIFC3",1,0,0,0,0,0,1,0
"KIN",0,0,0,0,0,0,1,0
"KIR2DL3",0,0,0,1,0,0,0,1
"KIR2DL4",0,0,0,0,0,0,1,1
"KIR2DS1",0,0,0,1,0,0,0,0
"KIR2DS2",0,0,0,1,0,0,0,0
"KIR2DS4",0,0,0,1,0,0,0,0
"KIRREL",0,1,0,0,0,0,0,0
"KLF10",1,1,0,0,0,1,1,0
"KLF11",0,0,0,0,0,0,1,0
"KLF2",0,1,0,0,0,0,0,0
"KLF3",0,0,0,0,0,0,1,0
"KLF4",0,1,0,0,0,1,0,0
"KLF5",0,1,0,0,0,0,1,0
"KLF6",0,1,0,0,0,0,0,0
"KLF7",0,0,0,0,0,1,0,0
"KLF9",0,1,0,0,0,0,0,0
"KLHDC10",1,0,0,0,0,0,0,0
"KLHDC9",0,0,0,0,1,0,0,0
"KLHL12",0,0,0,0,0,0,1,0
"KLHL15",0,1,0,0,0,1,0,0
"KLHL2",1,0,1,0,0,1,0,0
"KLHL20",1,0,0,0,0,0,0,0
"KLHL23",0,0,0,0,1,0,0,0
"KLHL36",0,0,0,0,0,0,1,0
"KLHL5",0,0,0,0,0,0,1,0
"KLHL6",0,0,0,0,0,1,0,0
"KLHL9",1,0,0,0,0,0,0,0
"KLK3",0,1,0,0,0,0,0,0
"KLRB1",1,0,0,0,0,0,0,0
"KLRC2",1,0,0,0,0,0,0,0
"KLRD1",1,0,0,0,0,0,0,0
"KLRG1",1,0,0,0,0,0,0,0
"KMT2A",1,0,0,0,0,0,0,0
"KMT5A",0,0,0,0,0,1,0,0
"KNOP1",0,0,0,0,1,0,0,0
"KPNA3",1,0,0,0,0,1,1,0
"KPNA4",1,0,0,0,0,0,1,0
"KPNA6",1,0,0,0,0,1,0,0
"KPTN",0,1,0,0,0,0,1,0
"KRAS",1,0,0,0,0,0,1,0
"KRBA2",0,0,0,0,1,0,0,0
"KRCC1",1,0,0,0,0,0,0,0
"KRI1",0,0,0,0,0,1,0,0
"KRIT1",1,0,0,0,0,0,0,0
"KRT10",1,0,0,0,0,0,0,0
"KRT17",0,1,0,0,1,0,0,0
"KRT18",0,1,0,0,0,0,0,0
"KRT19",0,1,0,0,1,0,0,0
"KRT6B",0,0,0,0,1,0,0,0
"KRT6C",0,0,0,0,1,0,0,0
"KRT7",0,1,0,0,1,0,0,0
"KRT80",0,0,0,0,1,0,0,0
"KRT81",0,0,0,0,1,0,0,0
"KRT83",0,0,0,0,1,0,0,0
"KRT86",0,0,0,0,1,0,0,0
"KRT87P",0,0,0,0,1,0,0,0
"KRTAP5-AS1",0,0,0,0,1,0,0,0
"KRTCAP2",0,0,0,0,1,0,0,0
"KRTCAP3",0,0,0,0,1,0,0,0
